order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,customer_name,city,currency,product_name,category,price_INR,price_USD,on_time,in_full,otif,ontime_target%,infull_target%,otif_target%
FMR320320503,2025-03-19,789320,25891503,192,2025-03-20,2025-03-20,192,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,1,1,1,91,81,74
FMR321520503,2025-03-19,789520,25891503,169,2025-03-21,2025-03-22,169,1,0,0,Fairway Market,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,0,1,0,75,68,51
FMR322101503,2025-03-19,789101,25891503,178,2025-03-22,2025-03-22,169,0,1,0,Costco Wholesale,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,1,0,0,86,80,69
FMR322522503,2025-03-19,789522,25891503,201,2025-03-22,2025-03-25,201,1,0,0,Acclaimed Stores,Vadodara,INR,AM Biscuits 250,Food,100,3.0,0,1,0,76,79,60
FMR321402503,2025-03-19,789402,25891503,162,2025-03-21,2025-03-21,162,1,1,1,Propel Mart,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,1,1,1,89,80,71
FMR321621503,2025-03-19,789621,25891503,237,2025-03-21,2025-03-21,237,1,1,1,Expert Mart,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,1,1,1,92,81,75
FMR320122503,2025-03-19,789122,25891503,172,2025-03-20,2025-03-22,155,0,0,0,Coolblue,Vadodara,INR,AM Biscuits 250,Food,100,3.0,0,0,0,76,65,49
FMR320403603,2025-03-19,789403,25891103,409,2025-03-20,2025-03-20,409,1,1,1,Propel Mart,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,1,1,86,79,68
FMR322702103,2025-03-19,789702,25891103,351,2025-03-22,2025-03-24,316,0,0,0,Sorefoz Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,0,0,89,66,59
FMR320320503,2025-03-19,789320,25891103,424,2025-03-20,2025-03-20,424,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,91,81,74
FMR322303602,2025-03-19,789303,25891103,484,2025-03-22,2025-03-22,484,1,1,1,Expression Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,1,1,88,78,69
FMR322621502,2025-03-19,789621,25891103,363,2025-03-22,2025-03-22,363,1,1,1,Expert Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,92,81,75
FMR321501503,2025-03-19,789501,25891103,467,2025-03-21,2025-03-21,467,1,1,1,Best Market,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,92,80,74
FMR320720201,2025-03-19,789720,25891103,358,2025-03-20,2025-03-20,358,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,86,77,66
FMR320221402,2025-03-19,789221,25891103,388,2025-03-20,2025-03-20,388,1,1,1,Atlas Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,85,80,68
FMR321522103,2025-03-19,789522,25891103,353,2025-03-21,2025-03-20,353,1,1,1,Acclaimed Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,1,1,76,79,60
FMR320503103,2025-03-19,789503,25891103,360,2025-03-20,2025-03-22,360,1,0,0,Viveks Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,1,0,86,82,71
FMR321622103,2025-03-19,789622,25891103,449,2025-03-21,2025-03-23,449,1,0,0,Expert Mart,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,1,0,90,79,71
FMR322220501,2025-03-19,789220,25891103,389,2025-03-22,2025-03-22,389,1,1,1,ShopRite,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,91,76,69
FMR322122601,2025-03-19,789122,25891103,339,2025-03-22,2025-03-22,271,0,1,0,Coolblue,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,0,0,76,65,49
FMR320101103,2025-03-19,789101,25891103,377,2025-03-20,2025-03-20,377,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,86,80,69
FMR321101402,2025-03-19,789101,25891103,332,2025-03-21,2025-03-21,332,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,86,80,69
FMR322101503,2025-03-19,789101,25891103,333,2025-03-22,2025-03-22,333,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,86,80,69
FMR321401602,2025-03-19,789401,25891103,410,2025-03-21,2025-03-21,390,0,1,0,Wegmans,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,85,79,67
FMR321301602,2025-03-19,789301,25891103,335,2025-03-21,2025-03-21,301,0,1,0,Foodtown,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,89,78,69
FMR320902402,2025-03-19,789902,25891103,337,2025-03-20,2025-03-20,337,1,1,1,Elite Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,1,1,90,81,73
FMR320102601,2025-03-19,789102,25891103,496,2025-03-20,2025-03-20,496,1,1,1,Vijay Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,1,1,90,81,73
FMR321721103,2025-03-19,789721,25891103,328,2025-03-21,2025-03-20,295,0,1,0,Logic Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,89,75,67
FMR322422103,2025-03-19,789422,25891103,406,2025-03-22,2025-03-23,365,0,0,0,Lotus Mart,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,0,0,79,81,64
FMR322703601,2025-03-19,789703,25891601,90,2025-03-22,2025-03-22,90,1,1,1,Sorefoz Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,85,78,66
FMR320522601,2025-03-19,789522,25891601,185,2025-03-20,2025-03-21,185,1,0,0,Acclaimed Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,1,0,76,79,60
FMR322522601,2025-03-19,789522,25891601,83,2025-03-22,2025-03-24,75,0,0,0,Acclaimed Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,0,0,76,79,60
FMR320601601,2025-03-19,789601,25891601,63,2025-03-20,2025-03-23,63,1,0,0,Price Rite,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,0,1,0,92,67,62
FMR320702601,2025-03-19,789702,25891601,124,2025-03-20,2025-03-20,124,1,1,1,Sorefoz Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,89,66,59
FMR322521601,2025-03-19,789521,25891601,173,2025-03-22,2025-03-25,138,0,0,0,Acclaimed Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,0,0,78,79,62
FMR322402601,2025-03-19,789402,25891601,190,2025-03-22,2025-03-21,190,1,1,1,Propel Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,1,1,89,80,71
FMR321103601,2025-03-19,789103,25891601,94,2025-03-21,2025-03-21,75,0,1,0,Vijay Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,92,67,62
FMR320201601,2025-03-19,789201,25891601,120,2025-03-20,2025-03-21,120,1,0,0,Rel Fresh,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,0,1,0,87,81,70
FMR320521203,2025-03-19,789521,25891203,465,2025-03-20,2025-03-23,419,0,0,0,Acclaimed Stores,Ahmedabad,INR,AM Butter 500,Dairy,300,9.0,0,0,0,78,79,62
FMR320303601,2025-03-19,789303,25891601,114,2025-03-20,2025-03-20,114,1,1,1,Expression Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,88,78,69
FMR322720601,2025-03-19,789720,25891601,62,2025-03-22,2025-03-24,56,0,0,0,Colonial Farms,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,0,0,0,86,77,66
FMR321122601,2025-03-19,789122,25891601,133,2025-03-21,2025-03-24,133,1,0,0,Coolblue,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,1,0,76,65,49
FMR322122601,2025-03-19,789122,25891601,200,2025-03-22,2025-03-22,190,0,1,0,Coolblue,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,76,65,49
FMR321603601,2025-03-19,789603,25891601,119,2025-03-21,2025-03-21,119,1,1,1,Info Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,1,1,92,75,69
FMR321903601,2025-03-19,789903,25891601,196,2025-03-21,2025-03-20,196,1,1,1,Elite Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,1,1,92,65,60
FMR322421601,2025-03-19,789421,25891601,79,2025-03-22,2025-03-23,75,0,0,0,Lotus Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,0,0,78,66,51
FMR322401602,2025-03-19,789401,25891601,122,2025-03-22,2025-03-22,122,1,1,1,Wegmans,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,0,0,85,79,67
FMR320102601,2025-03-19,789102,25891601,118,2025-03-20,2025-03-20,118,1,1,1,Vijay Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,1,1,90,81,73
FMR322203601,2025-03-19,789203,25891601,84,2025-03-22,2025-03-22,84,1,1,1,Rel Fresh,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,92,76,70
FMR321501402,2025-03-19,789501,25891402,325,2025-03-21,2025-03-23,309,0,0,0,Best Market,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,0,0,0,92,80,74
FMR320401501,2025-03-19,789401,25891402,333,2025-03-20,2025-03-20,333,1,1,1,Wegmans,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,85,79,67
FMR320303601,2025-03-19,789303,25891402,215,2025-03-20,2025-03-20,172,0,1,0,Expression Stores,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,88,78,69
FMR321303402,2025-03-19,789303,25891402,444,2025-03-21,2025-03-21,444,1,1,1,Expression Stores,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,1,1,88,78,69
FMR321720402,2025-03-19,789720,25891402,364,2025-03-21,2025-03-21,364,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,1,1,86,77,66
FMR322720501,2025-03-19,789720,25891402,495,2025-03-22,2025-03-22,495,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,86,77,66
FMR321301602,2025-03-19,789301,25891402,424,2025-03-21,2025-03-21,424,1,1,1,Foodtown,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,89,78,69
FMR321721402,2025-03-19,789721,25891402,361,2025-03-21,2025-03-21,361,1,1,1,Logic Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,89,75,67
FMR322601402,2025-03-19,789601,25891402,393,2025-03-22,2025-03-22,373,0,1,0,Price Rite,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,92,67,62
FMR320902402,2025-03-19,789902,25891402,207,2025-03-20,2025-03-20,207,1,1,1,Elite Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,1,1,90,81,73
FMR322521402,2025-03-19,789521,25891402,285,2025-03-22,2025-03-22,257,0,1,0,Acclaimed Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,78,79,62
FMR321101402,2025-03-19,789101,25891402,240,2025-03-21,2025-03-21,240,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,1,1,86,80,69
FMR320122501,2025-03-19,789122,25891402,330,2025-03-20,2025-03-21,330,1,0,0,Coolblue,Vadodara,INR,AM Curd 100,Dairy,20,2.0,0,1,0,76,65,49
FMR321121402,2025-03-19,789121,25891402,229,2025-03-21,2025-03-23,183,0,0,0,Coolblue,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,0,0,0,78,77,60
FMR320221402,2025-03-19,789221,25891402,292,2025-03-20,2025-03-20,263,0,1,0,Atlas Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,85,80,68
FMR322102603,2025-03-19,789102,25891402,212,2025-03-22,2025-03-22,212,1,1,1,Vijay Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,90,81,73
FMR321202502,2025-03-19,789202,25891402,211,2025-03-21,2025-03-21,211,1,1,1,Rel Fresh,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,1,1,85,81,69
FMR322202603,2025-03-19,789202,25891402,244,2025-03-22,2025-03-22,244,1,1,1,Rel Fresh,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,85,81,69
FMR320122302,2025-03-19,789122,25891201,132,2025-03-20,2025-03-20,132,1,1,1,Coolblue,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,76,65,49
FMR320601502,2025-03-19,789601,25891201,432,2025-03-20,2025-03-20,410,0,1,0,Price Rite,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,92,67,62
FMR321301201,2025-03-19,789301,25891201,137,2025-03-21,2025-03-23,110,0,0,0,Foodtown,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,0,0,0,89,78,69
FMR321521603,2025-03-19,789521,25891201,391,2025-03-21,2025-03-24,371,0,0,0,Acclaimed Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,0,0,78,79,62
FMR321401201,2025-03-19,789401,25891201,168,2025-03-21,2025-03-22,151,0,0,0,Wegmans,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,0,0,0,85,79,67
FMR320421201,2025-03-19,789421,25891201,396,2025-03-20,2025-03-21,317,0,0,0,Lotus Mart,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,0,0,78,66,51
FMR321721402,2025-03-19,789721,25891201,405,2025-03-21,2025-03-21,385,0,1,0,Logic Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,89,75,67
FMR322103201,2025-03-19,789103,25891201,216,2025-03-22,2025-03-22,216,1,1,1,Vijay Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,92,67,62
FMR321503201,2025-03-19,789503,25891201,298,2025-03-21,2025-03-20,298,1,1,1,Viveks Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,1,1,86,82,71
FMR322703201,2025-03-19,789703,25891201,372,2025-03-22,2025-03-24,372,1,0,0,Sorefoz Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,0,1,0,85,78,66
FMR322501201,2025-03-19,789501,25891201,243,2025-03-22,2025-03-24,243,1,0,0,Best Market,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,0,1,0,92,80,74
FMR320220501,2025-03-19,789220,25891201,445,2025-03-20,2025-03-20,445,1,1,1,ShopRite,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,91,76,69
FMR322903201,2025-03-19,789903,25891201,288,2025-03-22,2025-03-23,274,0,0,0,Elite Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,0,0,0,92,65,60
FMR320720201,2025-03-19,789720,25891201,496,2025-03-20,2025-03-20,496,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,1,1,86,77,66
FMR320622502,2025-03-19,789622,25891201,433,2025-03-20,2025-03-20,433,1,1,1,Expert Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,90,79,71
FMR321321502,2025-03-19,789321,25891501,133,2025-03-21,2025-03-21,120,0,1,0,Chiptec Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,87,81,70
FMR322702603,2025-03-19,789702,25891501,218,2025-03-22,2025-03-22,207,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,89,66,59
FMR322203601,2025-03-19,789203,25891501,236,2025-03-22,2025-03-22,212,0,1,0,Rel Fresh,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,0,0,92,76,70
FMR321603601,2025-03-19,789603,25891501,242,2025-03-21,2025-03-21,242,1,1,1,Info Stores,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,1,1,92,75,69
FMR320401501,2025-03-19,789401,25891501,105,2025-03-20,2025-03-20,84,0,1,0,Wegmans,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,85,79,67
FMR321401602,2025-03-19,789401,25891501,195,2025-03-21,2025-03-21,195,1,1,1,Wegmans,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,85,79,67
FMR320621603,2025-03-19,789621,25891501,104,2025-03-20,2025-03-20,94,0,1,0,Expert Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,92,81,75
FMR322903501,2025-03-19,789903,25891501,149,2025-03-22,2025-03-22,142,0,1,0,Elite Mart,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,0,0,92,65,60
FMR322320603,2025-03-19,789320,25891501,196,2025-03-22,2025-03-23,196,1,0,0,Whole Foods Market,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,0,1,0,91,81,74
FMR320122501,2025-03-19,789122,25891501,203,2025-03-20,2025-03-21,203,1,0,0,Coolblue,Vadodara,INR,AM Biscuits 750,Food,300,9.0,0,1,0,76,65,49
FMR322122502,2025-03-19,789122,25891501,233,2025-03-22,2025-03-24,221,0,0,0,Coolblue,Vadodara,INR,AM Biscuits 750,Food,300,9.0,0,0,0,76,65,49
FMR322521501,2025-03-19,789521,25891501,214,2025-03-22,2025-03-24,214,1,0,0,Acclaimed Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,0,1,0,78,79,62
FMR320421501,2025-03-19,789421,25891501,177,2025-03-20,2025-03-22,177,1,0,0,Lotus Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,0,1,0,78,66,51
FMR320220501,2025-03-19,789220,25891501,210,2025-03-20,2025-03-20,210,1,1,1,ShopRite,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,91,76,69
FMR322220501,2025-03-19,789220,25891501,197,2025-03-22,2025-03-22,197,1,1,1,ShopRite,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,1,1,91,76,69
FMR320202502,2025-03-19,789202,25891501,208,2025-03-20,2025-03-20,208,1,1,1,Rel Fresh,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,1,1,85,81,69
FMR322202603,2025-03-19,789202,25891501,234,2025-03-22,2025-03-22,234,1,1,1,Rel Fresh,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,85,81,69
FMR322720501,2025-03-19,789720,25891501,130,2025-03-22,2025-03-22,130,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,86,77,66
FMR321301602,2025-03-19,789301,25891501,213,2025-03-21,2025-03-21,213,1,1,1,Foodtown,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,89,78,69
FMR322301603,2025-03-19,789301,25891501,187,2025-03-22,2025-03-22,187,1,1,1,Foodtown,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,89,78,69
FMR320503602,2025-03-19,789503,25891602,200,2025-03-20,2025-03-20,160,0,1,0,Viveks Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,86,82,71
FMR321301602,2025-03-19,789301,25891602,54,2025-03-21,2025-03-21,54,1,1,1,Foodtown,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,89,78,69
FMR322301603,2025-03-19,789301,25891602,171,2025-03-22,2025-03-22,154,0,1,0,Foodtown,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,89,78,69
FMR322303602,2025-03-19,789303,25891602,189,2025-03-22,2025-03-22,189,1,1,1,Expression Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,88,78,69
FMR321102602,2025-03-19,789102,25891602,164,2025-03-21,2025-03-21,164,1,1,1,Vijay Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,90,81,73
FMR321401602,2025-03-19,789401,25891602,165,2025-03-21,2025-03-21,165,1,1,1,Wegmans,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,85,79,67
FMR322401602,2025-03-19,789401,25891602,121,2025-03-22,2025-03-22,109,0,1,0,Wegmans,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,85,79,67
FMR320521602,2025-03-19,789521,25891602,80,2025-03-20,2025-03-22,72,0,0,0,Acclaimed Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,0,0,0,78,79,62
FMR321703603,2025-03-19,789703,25891602,164,2025-03-21,2025-03-21,164,1,1,1,Sorefoz Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,85,78,66
FMR320321602,2025-03-19,789321,25891602,190,2025-03-20,2025-03-19,190,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,87,81,70
FMR322321602,2025-03-19,789321,25891602,93,2025-03-22,2025-03-22,93,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,87,81,70
FMR320402602,2025-03-19,789402,25891602,70,2025-03-20,2025-03-20,63,0,1,0,Propel Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,89,80,71
FMR321903602,2025-03-19,789903,25891602,96,2025-03-21,2025-03-21,96,1,1,1,Elite Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,92,65,60
FMR320201602,2025-03-19,789201,25891602,66,2025-03-20,2025-03-20,66,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,87,81,70
FMR321201602,2025-03-19,789201,25891602,105,2025-03-21,2025-03-22,95,0,0,0,Rel Fresh,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,0,0,0,87,81,70
FMR321320602,2025-03-19,789320,25891602,179,2025-03-21,2025-03-23,179,1,0,0,Whole Foods Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,0,1,0,91,81,74
FMR320520602,2025-03-19,789520,25891602,65,2025-03-20,2025-03-20,62,0,1,0,Fairway Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,75,68,51
FMR322520602,2025-03-19,789520,25891602,125,2025-03-22,2025-03-23,119,0,0,0,Fairway Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,0,0,0,75,68,51
FMR321121602,2025-03-19,789121,25891602,54,2025-03-21,2025-03-22,54,1,0,0,Coolblue,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,0,1,0,78,77,60
FMR321902602,2025-03-19,789902,25891602,196,2025-03-21,2025-03-21,196,1,1,1,Elite Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,90,81,73
FMR320721602,2025-03-19,789721,25891602,162,2025-03-20,2025-03-20,162,1,1,1,Logic Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,89,75,67
FMR322721602,2025-03-19,789721,25891602,125,2025-03-22,2025-03-22,125,1,1,1,Logic Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,89,75,67
FMR320303101,2025-03-19,789303,25891101,467,2025-03-20,2025-03-22,467,1,0,0,Expression Stores,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,1,0,88,78,69
FMR322321101,2025-03-19,789321,25891101,445,2025-03-22,2025-03-23,445,1,0,0,Chiptec Stores,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,0,1,0,87,81,70
FMR322121101,2025-03-19,789121,25891101,445,2025-03-22,2025-03-25,445,1,0,0,Coolblue,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,0,1,0,78,77,60
FMR322721602,2025-03-19,789721,25891101,367,2025-03-22,2025-03-22,367,1,1,1,Logic Stores,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,89,75,67
FMR320903403,2025-03-19,789903,25891101,410,2025-03-20,2025-03-21,390,0,0,0,Elite Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,0,0,92,65,60
FMR320320503,2025-03-19,789320,25891101,363,2025-03-20,2025-03-20,363,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,1,1,91,81,74
FMR321320101,2025-03-19,789320,25891101,402,2025-03-21,2025-03-20,402,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,1,1,91,81,74
FMR322720501,2025-03-19,789720,25891101,322,2025-03-22,2025-03-22,322,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,86,77,66
FMR322702603,2025-03-19,789702,25891101,407,2025-03-22,2025-03-22,387,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,89,66,59
FMR322421101,2025-03-19,789421,25891101,477,2025-03-22,2025-03-22,453,0,1,0,Lotus Mart,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,78,66,51
FMR321601303,2025-03-19,789601,25891101,345,2025-03-21,2025-03-21,276,0,1,0,Price Rite,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,92,67,62
FMR320202502,2025-03-19,789202,25891101,335,2025-03-20,2025-03-20,335,1,1,1,Rel Fresh,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,1,1,85,81,69
FMR322403503,2025-03-19,789403,25891101,484,2025-03-22,2025-03-22,484,1,1,1,Propel Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,86,79,68
FMR321401602,2025-03-19,789401,25891101,302,2025-03-21,2025-03-21,242,0,1,0,Wegmans,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,85,79,67
FMR322503101,2025-03-19,789503,25891101,448,2025-03-22,2025-03-25,448,1,0,0,Viveks Stores,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,1,0,86,82,71
FMR320520101,2025-03-19,789520,25891101,497,2025-03-20,2025-03-21,472,0,0,0,Fairway Market,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,0,0,0,75,68,51
FMR322422103,2025-03-19,789422,25891101,424,2025-03-22,2025-03-23,424,1,0,0,Lotus Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,0,0,79,81,64
FMR320402602,2025-03-19,789402,25891101,469,2025-03-20,2025-03-20,375,0,1,0,Propel Mart,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,89,80,71
FMR322402303,2025-03-19,789402,25891101,379,2025-03-22,2025-03-22,379,1,1,1,Propel Mart,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,1,1,89,80,71
FMR322603401,2025-03-19,789603,25891401,202,2025-03-22,2025-03-22,202,1,1,1,Info Stores,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,1,1,92,75,69
FMR320402602,2025-03-19,789402,25891401,202,2025-03-20,2025-03-20,192,0,1,0,Propel Mart,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,1,0,0,89,80,71
FMR321621503,2025-03-19,789621,25891401,373,2025-03-21,2025-03-21,373,1,1,1,Expert Mart,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,1,1,1,92,81,75
FMR321520401,2025-03-19,789520,25891401,368,2025-03-21,2025-03-21,331,0,1,0,Fairway Market,"New Jersey, US",USD,AM Curd 250,Dairy,50,2.5,1,0,0,75,68,51
